"","USDA_code","func","plot","year","abund","is_veg","USDA_name","Weber_family","category","orig_cluster","class_3"
"19158","TRPAP","Legume","21",2011,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19159","TRPAP","Legume","12",2010,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19160","TRPAP","Legume","12",2013,17,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19161","TRPAP","Legume","2",1997,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19162","TRPAP","Legume","74",1997,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19163","TRPAP","Legume","28",2008,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19164","TRPAP","Legume","73",1997,32,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19165","TRPAP","Legume","79",1995,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19166","TRPAP","Legume","21",1995,20,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19167","TRPAP","Legume","601",2008,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19168","TRPAP","Legume","45",2012,17,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19169","TRPAP","Legume","64",1989,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19170","TRPAP","Legume","21",2012,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19171","TRPAP","Legume","34",2012,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19172","TRPAP","Legume","12",1997,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19173","TRPAP","Legume","16",2010,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19174","TRPAP","Legume","33",2013,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19175","TRPAP","Legume","2",1990,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19176","TRPAP","Legume","19",2013,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19177","TRPAP","Legume","38",2006,20,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19178","TRPAP","Legume","31",2008,26,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19179","TRPAP","Legume","60",2014,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19180","TRPAP","Legume","11",2008,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19181","TRPAP","Legume","7",1989,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19182","TRPAP","Legume","8",2013,18,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19183","TRPAP","Legume","21",2013,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19184","TRPAP","Legume","59",2010,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19185","TRPAP","Legume","30",1997,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19186","TRPAP","Legume","12",2011,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19187","TRPAP","Legume","31",2014,25,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19188","TRPAP","Legume","24",1997,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19189","TRPAP","Legume","23",1989,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19190","TRPAP","Legume","2",2006,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19191","TRPAP","Legume","501",2014,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19192","TRPAP","Legume","23",2006,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19193","TRPAP","Legume","5",2008,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19194","TRPAP","Legume","2",2014,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19195","TRPAP","Legume","37",2011,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","ST","ST"
"19196","TRPAP","Legume","16",2012,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19197","TRPAP","Legume","27",1997,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19198","TRPAP","Legume","33",2010,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19199","TRPAP","Legume","22",2013,26,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19200","TRPAP","Legume","4",2010,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19201","TRPAP","Legume","26",2008,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19202","TRPAP","Legume","33",2012,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19203","TRPAP","Legume","60",2010,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19204","TRPAP","Legume","45",1989,20,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19205","TRPAP","Legume","5",1989,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19206","TRPAP","Legume","24",2008,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19207","TRPAP","Legume","34",2014,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19208","TRPAP","Legume","501",1990,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19209","TRPAP","Legume","66",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-CAPY3","SB"
"19210","TRPAP","Legume","15",2014,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19211","TRPAP","Legume","62",1989,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19212","TRPAP","Legume","23",1995,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19213","TRPAP","Legume","28",2014,17,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19214","TRPAP","Legume","59",1990,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19215","TRPAP","Legume","62",2013,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19216","TRPAP","Legume","69",1995,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19217","TRPAP","Legume","34",1997,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19218","TRPAP","Legume","31",2010,19,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19219","TRPAP","Legume","7",2008,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19220","TRPAP","Legume","51",2008,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19221","TRPAP","Legume","23",2010,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19222","TRPAP","Legume","28",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19223","TRPAP","Legume","66",2013,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-CAPY3","SB"
"19224","TRPAP","Legume","8",2014,17,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19225","TRPAP","Legume","51",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19226","TRPAP","Legume","79",1989,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19227","TRPAP","Legume","15",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19228","TRPAP","Legume","64",1997,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19229","TRPAP","Legume","44",2010,25,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19230","TRPAP","Legume","73",2008,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19231","TRPAP","Legume","64",1995,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19232","TRPAP","Legume","15",1989,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19233","TRPAP","Legume","34",2011,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19234","TRPAP","Legume","53",2014,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19235","TRPAP","Legume","38",1995,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19236","TRPAP","Legume","45",2011,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19237","TRPAP","Legume","601",1995,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19238","TRPAP","Legume","23",2014,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19239","TRPAP","Legume","68",2008,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19240","TRPAP","Legume","44",2011,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19241","TRPAP","Legume","45",2014,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19242","TRPAP","Legume","5",1995,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19243","TRPAP","Legume","22",2008,22,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19244","TRPAP","Legume","3",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19245","TRPAP","Legume","66",1995,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-CAPY3","SB"
"19246","TRPAP","Legume","44",2014,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19247","TRPAP","Legume","4",2006,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19248","TRPAP","Legume","21",1990,30,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19249","TRPAP","Legume","79",1997,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19250","TRPAP","Legume","6",2013,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19251","TRPAP","Legume","72",2011,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19252","TRPAP","Legume","60",1997,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19253","TRPAP","Legume","60",1989,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19254","TRPAP","Legume","62",1990,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19255","TRPAP","Legume","14",2011,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19256","TRPAP","Legume","3",2010,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19257","TRPAP","Legume","22",2011,19,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19258","TRPAP","Legume","16",2014,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19259","TRPAP","Legume","47",1995,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19260","TRPAP","Legume","38",2013,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19261","TRPAP","Legume","601",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19262","TRPAP","Legume","47",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19263","TRPAP","Legume","49",1989,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19264","TRPAP","Legume","67",2013,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19265","TRPAP","Legume","80",1989,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19266","TRPAP","Legume","53",1995,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19267","TRPAP","Legume","501",2011,23,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19268","TRPAP","Legume","53",1997,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19269","TRPAP","Legume","15",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19270","TRPAP","Legume","14",2012,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19271","TRPAP","Legume","57",2014,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19272","TRPAP","Legume","5",1997,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19273","TRPAP","Legume","38",2010,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19274","TRPAP","Legume","59",2006,16,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19275","TRPAP","Legume","37",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","ST","ST"
"19276","TRPAP","Legume","43",1990,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19277","TRPAP","Legume","4",2013,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19278","TRPAP","Legume","8",1997,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19279","TRPAP","Legume","26",2012,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19280","TRPAP","Legume","74",2012,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19281","TRPAP","Legume","43",2010,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19282","TRPAP","Legume","59",1997,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19283","TRPAP","Legume","27",1990,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19284","TRPAP","Legume","34",2010,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19285","TRPAP","Legume","34",1995,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19286","TRPAP","Legume","11",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19287","TRPAP","Legume","15",1995,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19288","TRPAP","Legume","53",2011,14,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19289","TRPAP","Legume","8",2011,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19290","TRPAP","Legume","62",2014,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19291","TRPAP","Legume","61",2011,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19292","TRPAP","Legume","16",2013,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19293","TRPAP","Legume","7",2014,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19294","TRPAP","Legume","74",2011,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19295","TRPAP","Legume","73",2006,37,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19296","TRPAP","Legume","26",1990,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19297","TRPAP","Legume","501",2010,13,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19298","TRPAP","Legume","2",2013,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19299","TRPAP","Legume","33",1990,15,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19300","TRPAP","Legume","80",1997,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19301","TRPAP","Legume","19",2008,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19302","TRPAP","Legume","68",2014,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19303","TRPAP","Legume","72",1990,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19304","TRPAP","Legume","31",2011,32,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19305","TRPAP","Legume","3",2014,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19306","TRPAP","Legume","52",2012,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19307","TRPAP","Legume","2",2008,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19308","TRPAP","Legume","501",1995,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19309","TRPAP","Legume","69",2011,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19310","TRPAP","Legume","44",2012,34,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19311","TRPAP","Legume","15",2008,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19312","TRPAP","Legume","38",2008,10,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19313","TRPAP","Legume","601",2011,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19314","TRPAP","Legume","2",2011,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19315","TRPAP","Legume","16",2008,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19316","TRPAP","Legume","6",1990,31,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19317","TRPAP","Legume","61",1989,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19318","TRPAP","Legume","67",2010,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19319","TRPAP","Legume","3",1989,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19320","TRPAP","Legume","53",2008,7,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19321","TRPAP","Legume","62",2011,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19322","TRPAP","Legume","57",1989,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19323","TRPAP","Legume","46",2008,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19324","TRPAP","Legume","4",1990,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19325","TRPAP","Legume","5",2010,16,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB","SB"
"19326","TRPAP","Legume","16",2006,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19327","TRPAP","Legume","66",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-CAPY3","SB"
"19328","TRPAP","Legume","37",2006,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","ST","ST"
"19329","TRPAP","Legume","17",2013,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19330","TRPAP","Legume","16",1990,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19331","TRPAP","Legume","14",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19332","TRPAP","Legume","66",2010,4,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-CAPY3","SB"
"19333","TRPAP","Legume","8",2010,22,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19334","TRPAP","Legume","601",2013,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19335","TRPAP","Legume","7",2011,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","WM","WM"
"19336","TRPAP","Legume","11",2013,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19337","TRPAP","Legume","6",2010,12,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19338","TRPAP","Legume","17",1990,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19339","TRPAP","Legume","19",2014,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
"19340","TRPAP","Legume","28",1995,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19341","TRPAP","Legume","37",2013,8,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","ST","ST"
"19342","TRPAP","Legume","72",2013,6,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19343","TRPAP","Legume","38",2012,11,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SF","SF"
"19344","TRPAP","Legume","60",2011,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19345","TRPAP","Legume","16",1997,5,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19346","TRPAP","Legume","73",2011,31,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19347","TRPAP","Legume","49",2010,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19348","TRPAP","Legume","30",1989,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19349","TRPAP","Legume","46",2006,19,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19350","TRPAP","Legume","73",2013,38,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19351","TRPAP","Legume","45",1997,9,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19352","TRPAP","Legume","14",1989,1,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19353","TRPAP","Legume","60",1995,2,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19354","TRPAP","Legume","6",2012,21,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","SB-SIPR","SB"
"19355","TRPAP","Legume","69",1997,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","DM","DM"
"19356","TRPAP","Legume","52",2008,3,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","MM","MM"
"19357","TRPAP","Legume","19",2010,0,1,"Trifolium parryi ssp. parryi","Fabaceae","vascular","FF","FF"
