"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE"
"TAXON_COUNT","AL",2003,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2004,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2005,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2006,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2007,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2008,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2009,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2010,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2011,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2012,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2013,"max annual density; number per liter","NOTHOLCA ACUMINATA",0.28
"TAXON_COUNT","AL",2014,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","AL",2015,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1982,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1983,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1984,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1985,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1986,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1987,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1988,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1989,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1990,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1991,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1992,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1993,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1994,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1995,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1996,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1997,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1998,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",1999,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2000,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2001,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2002,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2003,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2004,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2005,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2006,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2007,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2008,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2009,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2010,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2011,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2012,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2013,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2014,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","BM",2015,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1982,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1983,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1984,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1985,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1986,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1987,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1988,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1989,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1990,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1991,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1992,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1993,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1994,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1995,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1996,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1997,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1998,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",1999,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2000,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2001,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2002,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2003,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2004,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2005,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2006,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2007,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2008,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2009,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2010,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2011,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2012,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2013,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2014,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CB",2015,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1982,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1983,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1984,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1985,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1986,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1987,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1988,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1989,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1990,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1991,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1992,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1993,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1994,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1995,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1996,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1997,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1998,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",1999,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2000,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2001,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2002,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2003,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2004,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2005,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2006,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2007,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2008,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2009,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2010,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2011,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2012,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2013,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2014,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","CR",2015,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1982,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1983,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1984,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1985,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1986,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1987,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1988,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1989,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1990,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1991,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1992,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1993,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1994,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1995,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1996,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1997,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1998,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",1999,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2000,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2001,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2002,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2003,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2004,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2005,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2006,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2007,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2008,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2009,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2010,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2011,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2012,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2013,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2014,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","SP",2015,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1982,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1983,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1984,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1985,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1986,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1987,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1988,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1989,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1990,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1991,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1992,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1993,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1994,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1995,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1996,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1997,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1998,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",1999,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2000,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2001,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2002,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2003,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2004,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2005,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2006,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2007,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2008,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2009,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2010,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2011,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2012,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2013,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2014,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TB",2015,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1982,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1983,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1984,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1985,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1986,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1987,"max annual density; number per liter","NOTHOLCA ACUMINATA",20.72
"TAXON_COUNT","TR",1988,"max annual density; number per liter","NOTHOLCA ACUMINATA",4.17
"TAXON_COUNT","TR",1989,"max annual density; number per liter","NOTHOLCA ACUMINATA",46.69
"TAXON_COUNT","TR",1990,"max annual density; number per liter","NOTHOLCA ACUMINATA",72.1
"TAXON_COUNT","TR",1991,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1992,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1993,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1994,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1995,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1996,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1997,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1998,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",1999,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",2000,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",2001,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",2002,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
"TAXON_COUNT","TR",2003,"max annual density; number per liter","NOTHOLCA ACUMINATA",0
